id,doc_number,staff_id,project_id,period,date,week_label,hours,bill_rate,cost_rate,billable_value,labor_cost
TS-2025-03-00527,TS-2025-0143,staff-professional-services-6,svc-sub-9-1,2025-03,2025-03-20,2025-03-W3,6.6,189.00,122.53,1253.95,812.94
TS-2025-03-00528,TS-2025-0144,staff-professional-services-6,svc-sub-9-1,2025-03,2025-03-26,2025-03-W4,10,189.00,122.53,1892.82,1227.13
TS-2025-03-00529,TS-2025-0145,staff-professional-services-6,svc-sub-9-1,2025-03,2025-03-31,2025-03-W5,8,189.00,122.53,1510.71,979.40
TS-2025-03-00530,TS-2025-0146,staff-professional-services-0,svc-sub-10-1,2025-03,2025-03-08,2025-03-W1,27,194.00,139.77,5236.64,3772.81
TS-2025-03-00531,TS-2025-0147,staff-professional-services-0,svc-sub-10-1,2025-03,2025-03-14,2025-03-W2,23.2,194.00,139.77,4498.53,3241.03
TS-2025-03-00532,TS-2025-0148,staff-professional-services-0,svc-sub-10-1,2025-03,2025-03-19,2025-03-W3,15.4,194.00,139.77,2985.40,2150.87
TS-2025-03-00533,TS-2025-0149,staff-professional-services-0,svc-sub-10-1,2025-03,2025-03-25,2025-03-W4,23.8,194.00,139.77,4624.07,3331.48
TS-2025-03-00534,TS-2025-0150,staff-professional-services-0,svc-sub-10-1,2025-03,2025-03-31,2025-03-W5,22,194.00,139.77,4271.18,3077.23
TS-2025-03-00535,TS-2025-0151,staff-professional-services-4,svc-sub-10-1,2025-03,2025-03-08,2025-03-W1,32.9,177.00,131.64,5827.05,4333.74
TS-2025-03-00536,TS-2025-0152,staff-professional-services-4,svc-sub-10-1,2025-03,2025-03-13,2025-03-W2,19.4,177.00,131.64,3432.91,2553.15
TS-2025-03-00537,TS-2025-0153,staff-professional-services-4,svc-sub-10-1,2025-03,2025-03-19,2025-03-W3,16.1,177.00,131.64,2845.67,2116.41
TS-2025-03-00538,TS-2025-0154,staff-professional-services-4,svc-sub-10-1,2025-03,2025-03-26,2025-03-W4,27.7,177.00,131.64,4904.58,3647.68
TS-2025-03-00539,TS-2025-0155,staff-professional-services-4,svc-sub-10-1,2025-03,2025-03-31,2025-03-W5,19.2,177.00,131.64,3393.12,2523.56
TS-2025-03-00540,TS-2025-0156,staff-professional-services-7,svc-sub-10-1,2025-03,2025-03-07,2025-03-W1,26.2,195.00,139.55,5116.22,3661.38
TS-2025-03-00541,TS-2025-0157,staff-professional-services-7,svc-sub-10-1,2025-03,2025-03-14,2025-03-W2,14.5,195.00,139.55,2821.70,2019.32
TS-2025-03-00542,TS-2025-0158,staff-professional-services-7,svc-sub-10-1,2025-03,2025-03-19,2025-03-W3,19.3,195.00,139.55,3761.29,2691.73
TS-2025-03-00543,TS-2025-0159,staff-professional-services-7,svc-sub-10-1,2025-03,2025-03-25,2025-03-W4,20.9,195.00,139.55,4078.26,2918.57
TS-2025-03-00544,TS-2025-0160,staff-professional-services-7,svc-sub-10-1,2025-03,2025-03-31,2025-03-W5,28.2,195.00,139.55,5495.26,3932.63
TS-2025-03-00545,TS-2025-0161,staff-professional-services-1,svc-sub-10-2,2025-03,2025-03-07,2025-03-W1,19,202.00,130.07,3828.78,2465.39
TS-2025-03-00546,TS-2025-0162,staff-professional-services-1,svc-sub-10-2,2025-03,2025-03-14,2025-03-W2,24.5,202.00,130.07,4941.76,3182.05
TS-2025-03-00547,TS-2025-0163,staff-professional-services-1,svc-sub-10-2,2025-03,2025-03-20,2025-03-W3,18,202.00,130.07,3645.38,2347.30
TS-2025-03-00548,TS-2025-0164,staff-professional-services-1,svc-sub-10-2,2025-03,2025-03-26,2025-03-W4,19.6,202.00,130.07,3962.63,2551.58
TS-2025-03-00549,TS-2025-0165,staff-professional-services-1,svc-sub-10-2,2025-03,2025-03-31,2025-03-W5,19.6,202.00,130.07,3951.95,2544.70
TS-2025-03-00550,TS-2025-0166,staff-professional-services-3,svc-sub-11-0,2025-03,2025-03-07,2025-03-W1,12.1,214.00,119.62,2598.94,1452.73
TS-2025-03-00551,TS-2025-0167,staff-professional-services-3,svc-sub-11-0,2025-03,2025-03-13,2025-03-W2,13.2,214.00,119.62,2829.35,1581.53
TS-2025-03-00552,TS-2025-0168,staff-professional-services-3,svc-sub-11-0,2025-03,2025-03-20,2025-03-W3,14.7,214.00,119.62,3148.43,1759.88
TS-2025-03-00553,TS-2025-0169,staff-professional-services-3,svc-sub-11-0,2025-03,2025-03-25,2025-03-W4,15.2,214.00,119.62,3243.45,1813.00
TS-2025-03-00554,TS-2025-0170,staff-professional-services-3,svc-sub-11-0,2025-03,2025-03-31,2025-03-W5,19.7,214.00,119.62,4220.41,2359.09
TS-2025-03-00555,TS-2025-0171,staff-professional-services-2,svc-sub-11-1,2025-03,2025-03-08,2025-03-W1,39.3,188.00,110.05,7395.42,4329.07
TS-2025-03-00556,TS-2025-0172,staff-professional-services-2,svc-sub-11-1,2025-03,2025-03-13,2025-03-W2,43.1,188.00,110.05,8109.25,4746.93
TS-2025-03-00557,TS-2025-0173,staff-professional-services-2,svc-sub-11-1,2025-03,2025-03-20,2025-03-W3,23.4,188.00,110.05,4401.29,2576.39
TS-2025-03-00558,TS-2025-0174,staff-professional-services-2,svc-sub-11-1,2025-03,2025-03-26,2025-03-W4,22.4,188.00,110.05,4204.57,2461.24
TS-2025-03-00559,TS-2025-0175,staff-professional-services-2,svc-sub-11-1,2025-03,2025-03-31,2025-03-W5,25.5,188.00,110.05,4799.81,2809.68
TS-2025-03-00560,TS-2025-0176,staff-professional-services-6,svc-sub-11-2,2025-03,2025-03-08,2025-03-W1,2,183.00,110.98,372.14,225.68
TS-2025-03-00561,TS-2025-0177,staff-professional-services-6,svc-sub-11-2,2025-03,2025-03-13,2025-03-W2,1.6,183.00,110.98,300.26,182.09
TS-2025-03-00562,TS-2025-0178,staff-professional-services-6,svc-sub-11-2,2025-03,2025-03-19,2025-03-W3,1.4,183.00,110.98,249.22,151.14
TS-2025-03-00563,TS-2025-0179,staff-professional-services-6,svc-sub-11-2,2025-03,2025-03-26,2025-03-W4,1.4,183.00,110.98,264.15,160.19
TS-2025-03-00564,TS-2025-0180,staff-professional-services-6,svc-sub-11-2,2025-03,2025-03-31,2025-03-W5,1.5,183.00,110.98,280.36,170.02
TS-2025-03-00565,TS-2025-0181,staff-professional-services-6,svc-sub-12-0,2025-03,2025-03-08,2025-03-W1,30.4,191.00,124.38,5801.71,3778.10
TS-2025-03-00566,TS-2025-0182,staff-professional-services-6,svc-sub-12-0,2025-03,2025-03-14,2025-03-W2,32,191.00,124.38,6108.82,3978.09
TS-2025-03-00567,TS-2025-0183,staff-professional-services-6,svc-sub-12-0,2025-03,2025-03-20,2025-03-W3,24.6,191.00,124.38,4690.41,3054.41
TS-2025-03-00568,TS-2025-0184,staff-professional-services-6,svc-sub-12-0,2025-03,2025-03-26,2025-03-W4,27.7,191.00,124.38,5289.49,3444.54
TS-2025-03-00569,TS-2025-0185,staff-professional-services-6,svc-sub-12-0,2025-03,2025-03-31,2025-03-W5,19.2,191.00,124.38,3662.58,2385.09
TS-2025-03-00570,TS-2025-0186,staff-professional-services-3,svc-sub-12-2,2025-03,2025-03-07,2025-03-W1,1.5,208.00,121.34,315.90,184.29
TS-2025-03-00571,TS-2025-0187,staff-professional-services-3,svc-sub-12-2,2025-03,2025-03-13,2025-03-W2,3.2,208.00,121.34,656.93,383.23
TS-2025-03-00572,TS-2025-0188,staff-professional-services-3,svc-sub-12-2,2025-03,2025-03-20,2025-03-W3,2.8,208.00,121.34,572.66,334.07
TS-2025-03-00573,TS-2025-0189,staff-professional-services-3,svc-sub-12-2,2025-03,2025-03-25,2025-03-W4,2.2,208.00,121.34,448.64,261.72
TS-2025-03-00574,TS-2025-0190,staff-professional-services-3,svc-sub-12-2,2025-03,2025-03-31,2025-03-W5,2.9,208.00,121.34,605.63,353.30
TS-2025-03-00575,TS-2025-0191,staff-professional-services-3,svc-sub-13-1,2025-03,2025-03-07,2025-03-W1,8,200.00,120.25,1600.24,962.14
TS-2025-03-00576,TS-2025-0192,staff-professional-services-3,svc-sub-13-1,2025-03,2025-03-14,2025-03-W2,6.4,200.00,120.25,1271.68,764.60
TS-2025-03-00577,TS-2025-0193,staff-professional-services-3,svc-sub-13-1,2025-03,2025-03-19,2025-03-W3,4.9,200.00,120.25,984.08,591.68
TS-2025-03-00578,TS-2025-0194,staff-professional-services-3,svc-sub-13-1,2025-03,2025-03-26,2025-03-W4,10,200.00,120.25,1991.59,1197.44
TS-2025-03-00579,TS-2025-0195,staff-professional-services-3,svc-sub-13-1,2025-03,2025-03-31,2025-03-W5,6.2,200.00,120.25,1240.11,745.62
TS-2025-03-00580,TS-2025-0196,staff-professional-services-1,svc-sub-14-0,2025-03,2025-03-07,2025-03-W1,25.8,200.00,130.91,5163.63,3379.85
TS-2025-03-00581,TS-2025-0197,staff-professional-services-1,svc-sub-14-0,2025-03,2025-03-13,2025-03-W2,25.5,200.00,130.91,5100.78,3338.72
TS-2025-03-00582,TS-2025-0198,staff-professional-services-1,svc-sub-14-0,2025-03,2025-03-19,2025-03-W3,12.6,200.00,130.91,2527.53,1654.39
TS-2025-03-00583,TS-2025-0199,staff-professional-services-1,svc-sub-14-0,2025-03,2025-03-25,2025-03-W4,22,200.00,130.91,4392.62,2875.19
TS-2025-03-00584,TS-2025-0200,staff-professional-services-1,svc-sub-14-0,2025-03,2025-03-31,2025-03-W5,20.4,200.00,130.91,4078.53,2669.60
TS-2025-03-00585,TS-2025-0201,staff-professional-services-5,svc-sub-14-1,2025-03,2025-03-07,2025-03-W1,6.9,181.00,109.56,1252.93,758.40
TS-2025-03-00586,TS-2025-0202,staff-professional-services-5,svc-sub-14-1,2025-03,2025-03-13,2025-03-W2,6.4,181.00,109.56,1152.54,697.64
TS-2025-03-00587,TS-2025-0203,staff-professional-services-5,svc-sub-14-1,2025-03,2025-03-20,2025-03-W3,5.1,181.00,109.56,929.19,562.44
TS-2025-03-00588,TS-2025-0204,staff-professional-services-5,svc-sub-14-1,2025-03,2025-03-25,2025-03-W4,6,181.00,109.56,1088.32,658.76
TS-2025-03-00589,TS-2025-0205,staff-professional-services-5,svc-sub-14-1,2025-03,2025-03-31,2025-03-W5,4.4,181.00,109.56,799.53,483.96
TS-2025-04-00590,TS-2025-0206,staff-professional-services-2,svc-sub-8-1,2025-04,2025-04-08,2025-04-W1,22.5,199.00,146.06,4475.84,3285.13
TS-2025-04-00591,TS-2025-0207,staff-professional-services-2,svc-sub-8-1,2025-04,2025-04-14,2025-04-W2,26.8,199.00,146.06,5342.22,3921.03
TS-2025-04-00592,TS-2025-0208,staff-professional-services-2,svc-sub-8-1,2025-04,2025-04-19,2025-04-W3,32.4,199.00,146.06,6439.34,4726.28
TS-2025-04-00593,TS-2025-0209,staff-professional-services-2,svc-sub-8-1,2025-04,2025-04-25,2025-04-W4,14.9,199.00,146.06,2959.30,2172.04
TS-2025-04-00594,TS-2025-0210,staff-professional-services-2,svc-sub-8-1,2025-04,2025-04-30,2025-04-W5,26.7,199.00,146.06,5315.18,3901.18
TS-2025-04-00595,TS-2025-0211,staff-professional-services-0,svc-sub-9-0,2025-04,2025-04-07,2025-04-W1,2.8,192.00,125.91,533.55,349.89
TS-2025-04-00596,TS-2025-0212,staff-professional-services-0,svc-sub-9-0,2025-04,2025-04-14,2025-04-W2,2,192.00,125.91,378.55,248.25
TS-2025-04-00597,TS-2025-0213,staff-professional-services-0,svc-sub-9-0,2025-04,2025-04-20,2025-04-W3,2.7,192.00,125.91,523.62,343.38
TS-2025-04-00598,TS-2025-0214,staff-professional-services-0,svc-sub-9-0,2025-04,2025-04-25,2025-04-W4,1.8,192.00,125.91,343.11,225.01
TS-2025-04-00599,TS-2025-0215,staff-professional-services-0,svc-sub-9-0,2025-04,2025-04-30,2025-04-W5,2.5,192.00,125.91,488.92,320.62
TS-2025-04-00600,TS-2025-0216,staff-professional-services-7,svc-sub-9-1,2025-04,2025-04-07,2025-04-W1,2,200.00,125.38,396.77,248.74
TS-2025-04-00601,TS-2025-0217,staff-professional-services-7,svc-sub-9-1,2025-04,2025-04-14,2025-04-W2,1.8,200.00,125.38,351.24,220.19
TS-2025-04-00602,TS-2025-0218,staff-professional-services-7,svc-sub-9-1,2025-04,2025-04-19,2025-04-W3,2,200.00,125.38,401.30,251.57
TS-2025-04-00603,TS-2025-0219,staff-professional-services-7,svc-sub-9-1,2025-04,2025-04-26,2025-04-W4,3.4,200.00,125.38,688.48,431.61
TS-2025-04-00604,TS-2025-0220,staff-professional-services-7,svc-sub-9-1,2025-04,2025-04-30,2025-04-W5,3.9,200.00,125.38,778.84,488.25
TS-2025-04-00605,TS-2025-0221,staff-professional-services-5,svc-sub-10-1,2025-04,2025-04-07,2025-04-W1,26.1,190.00,130.55,4953.23,3403.39
TS-2025-04-00606,TS-2025-0222,staff-professional-services-5,svc-sub-10-1,2025-04,2025-04-13,2025-04-W2,29.4,190.00,130.55,5580.47,3834.37
TS-2025-04-00607,TS-2025-0223,staff-professional-services-5,svc-sub-10-1,2025-04,2025-04-19,2025-04-W3,28.3,190.00,130.55,5382.27,3698.19
TS-2025-04-00608,TS-2025-0224,staff-professional-services-5,svc-sub-10-1,2025-04,2025-04-25,2025-04-W4,26.7,190.00,130.55,5072.69,3485.47
TS-2025-04-00609,TS-2025-0225,staff-professional-services-5,svc-sub-10-1,2025-04,2025-04-30,2025-04-W5,29.4,190.00,130.55,5580.55,3834.43
TS-2025-04-00610,TS-2025-0226,staff-professional-services-8,svc-sub-10-1,2025-04,2025-04-07,2025-04-W1,31.4,186.00,126.55,5835.83,3970.56
TS-2025-04-00611,TS-2025-0227,staff-professional-services-8,svc-sub-10-1,2025-04,2025-04-13,2025-04-W2,29.8,186.00,126.55,5547.84,3774.62
TS-2025-04-00612,TS-2025-0228,staff-professional-services-8,svc-sub-10-1,2025-04,2025-04-19,2025-04-W3,26.4,186.00,126.55,4919.10,3346.84
TS-2025-04-00613,TS-2025-0229,staff-professional-services-8,svc-sub-10-1,2025-04,2025-04-25,2025-04-W4,23.3,186.00,126.55,4326.20,2943.44
TS-2025-04-00614,TS-2025-0230,staff-professional-services-8,svc-sub-10-1,2025-04,2025-04-30,2025-04-W5,20.1,186.00,126.55,3747.80,2549.91
TS-2025-04-00615,TS-2025-0231,staff-professional-services-1,svc-sub-10-1,2025-04,2025-04-07,2025-04-W1,14.4,193.00,138.69,2783.92,2000.53
TS-2025-04-00616,TS-2025-0232,staff-professional-services-1,svc-sub-10-1,2025-04,2025-04-14,2025-04-W2,19.7,193.00,138.69,3806.32,2735.23
TS-2025-04-00617,TS-2025-0233,staff-professional-services-1,svc-sub-10-1,2025-04,2025-04-19,2025-04-W3,28.1,193.00,138.69,5418.89,3894.02
TS-2025-04-00618,TS-2025-0234,staff-professional-services-1,svc-sub-10-1,2025-04,2025-04-26,2025-04-W4,14.6,193.00,138.69,2810.37,2019.53
TS-2025-04-00619,TS-2025-0235,staff-professional-services-1,svc-sub-10-1,2025-04,2025-04-30,2025-04-W5,25,193.00,138.69,4820.02,3463.67
TS-2025-04-00620,TS-2025-0236,staff-professional-services-6,svc-sub-10-2,2025-04,2025-04-08,2025-04-W1,14.9,186.00,110.06,2764.40,1635.75
TS-2025-04-00621,TS-2025-0237,staff-professional-services-6,svc-sub-10-2,2025-04,2025-04-13,2025-04-W2,10.3,186.00,110.06,1923.77,1138.33
TS-2025-04-00622,TS-2025-0238,staff-professional-services-6,svc-sub-10-2,2025-04,2025-04-19,2025-04-W3,9.3,186.00,110.06,1730.34,1023.88
TS-2025-04-00623,TS-2025-0239,staff-professional-services-6,svc-sub-10-2,2025-04,2025-04-26,2025-04-W4,12.9,186.00,110.06,2398.81,1419.42
TS-2025-04-00624,TS-2025-0240,staff-professional-services-6,svc-sub-10-2,2025-04,2025-04-30,2025-04-W5,11,186.00,110.06,2052.50,1214.51
TS-2025-04-00625,TS-2025-0241,staff-professional-services-bf1,svc-sub-11-0,2025-04,2025-04-08,2025-04-W1,18,204.00,121.31,3677.77,2187.01
TS-2025-04-00626,TS-2025-0242,staff-professional-services-bf1,svc-sub-11-0,2025-04,2025-04-14,2025-04-W2,14.8,204.00,121.31,3025.85,1799.34
TS-2025-04-00627,TS-2025-0243,staff-professional-services-bf1,svc-sub-11-0,2025-04,2025-04-19,2025-04-W3,24,204.00,121.31,4891.54,2908.79
TS-2025-04-00628,TS-2025-0244,staff-professional-services-bf1,svc-sub-11-0,2025-04,2025-04-26,2025-04-W4,13.7,204.00,121.31,2792.13,1660.36
TS-2025-04-00629,TS-2025-0245,staff-professional-services-bf1,svc-sub-11-0,2025-04,2025-04-30,2025-04-W5,17.2,204.00,121.31,3501.77,2082.35
TS-2025-04-00630,TS-2025-0246,staff-professional-services-4,svc-sub-11-1,2025-04,2025-04-08,2025-04-W1,13.9,188.00,111.02,2617.48,1545.71
TS-2025-04-00631,TS-2025-0247,staff-professional-services-4,svc-sub-11-1,2025-04,2025-04-14,2025-04-W2,17.6,188.00,111.02,3315.01,1957.62
TS-2025-04-00632,TS-2025-0248,staff-professional-services-4,svc-sub-11-1,2025-04,2025-04-20,2025-04-W3,19.1,188.00,111.02,3595.91,2123.50
TS-2025-04-00633,TS-2025-0249,staff-professional-services-4,svc-sub-11-1,2025-04,2025-04-25,2025-04-W4,22,188.00,111.02,4131.50,2439.78
TS-2025-04-00634,TS-2025-0250,staff-professional-services-4,svc-sub-11-1,2025-04,2025-04-30,2025-04-W5,16.8,188.00,111.02,3160.04,1866.10
TS-2025-04-00635,TS-2025-0251,staff-professional-services-3,svc-sub-11-1,2025-04,2025-04-08,2025-04-W1,14.7,189.00,115.36,2782.17,1698.15
TS-2025-04-00636,TS-2025-0252,staff-professional-services-3,svc-sub-11-1,2025-04,2025-04-13,2025-04-W2,13.2,189.00,115.36,2502.32,1527.34
TS-2025-04-00637,TS-2025-0253,staff-professional-services-3,svc-sub-11-1,2025-04,2025-04-20,2025-04-W3,16,189.00,115.36,3017.74,1841.94
TS-2025-04-00638,TS-2025-0254,staff-professional-services-3,svc-sub-11-1,2025-04,2025-04-26,2025-04-W4,20.5,189.00,115.36,3865.58,2359.44
TS-2025-04-00639,TS-2025-0255,staff-professional-services-3,svc-sub-11-1,2025-04,2025-04-30,2025-04-W5,17.2,189.00,115.36,3254.15,1986.24
TS-2025-04-00640,TS-2025-0256,staff-professional-services-0,svc-sub-11-2,2025-04,2025-04-07,2025-04-W1,0.4,178.00,102.52,72.03,41.49
TS-2025-04-00641,TS-2025-0257,staff-professional-services-0,svc-sub-11-2,2025-04,2025-04-13,2025-04-W2,0.5,178.00,102.52,80.86,46.57
TS-2025-04-00642,TS-2025-0258,staff-professional-services-0,svc-sub-11-2,2025-04,2025-04-20,2025-04-W3,0.3,178.00,102.52,58.47,33.68
TS-2025-04-00643,TS-2025-0259,staff-professional-services-0,svc-sub-11-2,2025-04,2025-04-25,2025-04-W4,0.5,178.00,102.52,93.30,53.74
TS-2025-04-00644,TS-2025-0260,staff-professional-services-0,svc-sub-11-2,2025-04,2025-04-30,2025-04-W5,0.6,178.00,102.52,110.53,63.66
TS-2025-04-00645,TS-2025-0261,staff-professional-services-7,svc-sub-12-0,2025-04,2025-04-07,2025-04-W1,33.8,199.00,132.69,6719.94,4480.75
TS-2025-04-00646,TS-2025-0262,staff-professional-services-7,svc-sub-12-0,2025-04,2025-04-14,2025-04-W2,30.5,199.00,132.69,6068.65,4046.48
TS-2025-04-00647,TS-2025-0263,staff-professional-services-7,svc-sub-12-0,2025-04,2025-04-19,2025-04-W3,25.1,199.00,132.69,5001.13,3334.67
TS-2025-04-00648,TS-2025-0264,staff-professional-services-7,svc-sub-12-0,2025-04,2025-04-25,2025-04-W4,26.9,199.00,132.69,5353.48,3569.61
TS-2025-04-00649,TS-2025-0265,staff-professional-services-7,svc-sub-12-0,2025-04,2025-04-30,2025-04-W5,26.9,199.00,132.69,5354.48,3570.28
TS-2025-04-00650,TS-2025-0266,staff-professional-services-0,svc-sub-12-2,2025-04,2025-04-08,2025-04-W1,0.6,208.00,126.73,129.29,78.77
TS-2025-04-00651,TS-2025-0267,staff-professional-services-0,svc-sub-12-2,2025-04,2025-04-13,2025-04-W2,1,208.00,126.73,207.51,126.43
TS-2025-04-00652,TS-2025-0268,staff-professional-services-0,svc-sub-12-2,2025-04,2025-04-20,2025-04-W3,0.5,208.00,126.73,106.01,64.59
TS-2025-04-00653,TS-2025-0269,staff-professional-services-0,svc-sub-12-2,2025-04,2025-04-25,2025-04-W4,0.8,208.00,126.73,160.81,97.98
TS-2025-04-00654,TS-2025-0270,staff-professional-services-0,svc-sub-12-2,2025-04,2025-04-30,2025-04-W5,0.6,208.00,126.73,132.60,80.79
TS-2025-04-00655,TS-2025-0271,staff-professional-services-0,svc-sub-13-1,2025-04,2025-04-07,2025-04-W1,3.5,212.00,127.57,732.81,440.96
TS-2025-04-00656,TS-2025-0272,staff-professional-services-0,svc-sub-13-1,2025-04,2025-04-14,2025-04-W2,4.4,212.00,127.57,942.37,567.07
TS-2025-04-00657,TS-2025-0273,staff-professional-services-0,svc-sub-13-1,2025-04,2025-04-20,2025-04-W3,4.8,212.00,127.57,1013.17,609.67
TS-2025-04-00658,TS-2025-0274,staff-professional-services-0,svc-sub-13-1,2025-04,2025-04-26,2025-04-W4,6,212.00,127.57,1271.09,764.87
TS-2025-04-00659,TS-2025-0275,staff-professional-services-0,svc-sub-13-1,2025-04,2025-04-30,2025-04-W5,3.8,212.00,127.57,797.86,480.11
TS-2025-04-00660,TS-2025-0276,staff-professional-services-0,svc-sub-14-0,2025-04,2025-04-07,2025-04-W1,12.9,210.00,141.81,2704.99,1826.64
TS-2025-04-00661,TS-2025-0277,staff-professional-services-0,svc-sub-14-0,2025-04,2025-04-13,2025-04-W2,22.8,210.00,141.81,4791.41,3235.57
TS-2025-04-00662,TS-2025-0278,staff-professional-services-0,svc-sub-14-0,2025-04,2025-04-19,2025-04-W3,28,210.00,141.81,5871.14,3964.70
TS-2025-04-00663,TS-2025-0279,staff-professional-services-0,svc-sub-14-0,2025-04,2025-04-26,2025-04-W4,25.6,210.00,141.81,5367.62,3624.68
TS-2025-04-00664,TS-2025-0280,staff-professional-services-0,svc-sub-14-0,2025-04,2025-04-30,2025-04-W5,23.7,210.00,141.81,4978.24,3361.73
TS-2025-04-00665,TS-2025-0281,staff-professional-services-6,svc-sub-14-1,2025-04,2025-04-08,2025-04-W1,6.5,176.00,114.01,1148.29,743.84
TS-2025-04-00666,TS-2025-0282,staff-professional-services-6,svc-sub-14-1,2025-04,2025-04-13,2025-04-W2,6.1,176.00,114.01,1071.74,694.26
TS-2025-04-00667,TS-2025-0283,staff-professional-services-6,svc-sub-14-1,2025-04,2025-04-19,2025-04-W3,6.3,176.00,114.01,1102.14,713.95
TS-2025-04-00668,TS-2025-0284,staff-professional-services-6,svc-sub-14-1,2025-04,2025-04-25,2025-04-W4,6.3,176.00,114.01,1105.27,715.98
TS-2025-04-00669,TS-2025-0285,staff-professional-services-6,svc-sub-14-1,2025-04,2025-04-30,2025-04-W5,7.9,176.00,114.01,1396.90,904.89
TS-2025-04-00670,TS-2025-0286,staff-professional-services-3,svc-sub-15-2,2025-04,2025-04-08,2025-04-W1,2.6,205.00,127.76,532.59,331.92
TS-2025-04-00671,TS-2025-0287,staff-professional-services-3,svc-sub-15-2,2025-04,2025-04-13,2025-04-W2,3.7,205.00,127.76,756.08,471.20
TS-2025-04-00672,TS-2025-0288,staff-professional-services-3,svc-sub-15-2,2025-04,2025-04-19,2025-04-W3,4.4,205.00,127.76,903.70,563.20
TS-2025-04-00673,TS-2025-0289,staff-professional-services-3,svc-sub-15-2,2025-04,2025-04-25,2025-04-W4,3.8,205.00,127.76,787.35,490.69
TS-2025-04-00674,TS-2025-0290,staff-professional-services-3,svc-sub-15-2,2025-04,2025-04-30,2025-04-W5,5.8,205.00,127.76,1180.53,735.73
TS-2025-04-00675,TS-2025-0291,staff-professional-services-bf1,svc-sub-15-3,2025-04,2025-04-08,2025-04-W1,27.6,201.00,144.15,5544.96,3976.65
TS-2025-04-00676,TS-2025-0292,staff-professional-services-bf1,svc-sub-15-3,2025-04,2025-04-13,2025-04-W2,20.4,201.00,144.15,4092.62,2935.08
TS-2025-04-00677,TS-2025-0293,staff-professional-services-bf1,svc-sub-15-3,2025-04,2025-04-20,2025-04-W3,33.7,201.00,144.15,6779.10,4861.73
TS-2025-04-00678,TS-2025-0294,staff-professional-services-bf1,svc-sub-15-3,2025-04,2025-04-26,2025-04-W4,15.4,201.00,144.15,3088.89,2215.24
TS-2025-04-00679,TS-2025-0295,staff-professional-services-bf1,svc-sub-15-3,2025-04,2025-04-30,2025-04-W5,20.9,201.00,144.15,4207.83,3017.70
TS-2025-05-00680,TS-2025-0296,staff-professional-services-3,svc-sub-8-1,2025-05,2025-05-08,2025-05-W1,4.7,204.00,141.98,961.30,669.05
TS-2025-05-00681,TS-2025-0297,staff-professional-services-3,svc-sub-8-1,2025-05,2025-05-13,2025-05-W2,5.8,204.00,141.98,1188.19,826.96
TS-2025-05-00682,TS-2025-0298,staff-professional-services-3,svc-sub-8-1,2025-05,2025-05-19,2025-05-W3,3.3,204.00,141.98,678.64,472.32
TS-2025-05-00683,TS-2025-0299,staff-professional-services-3,svc-sub-8-1,2025-05,2025-05-26,2025-05-W4,4,204.00,141.98,823.38,573.06
TS-2025-05-00684,TS-2025-0300,staff-professional-services-3,svc-sub-8-1,2025-05,2025-05-31,2025-05-W5,6.4,204.00,141.98,1300.30,904.98
TS-2025-05-00685,TS-2025-0301,staff-professional-services-0,svc-sub-10-1,2025-05,2025-05-08,2025-05-W1,35.7,185.00,133.83,6605.99,4778.81
