id,doc_number,staff_id,period,period_label,date,gross_pay,employee_taxes,benefits,net_pay
PC-2024-10-1440,PAY-2024-0383,staff-engineering-5,2024-10,2024-10 1st half,2024-10-15,8687.50,2749.60,744.44,5193.46
PC-2024-10-1441,PAY-2024-0384,staff-engineering-5,2024-10,2024-10 2nd half,2024-10-31,8687.50,2430.30,744.44,5512.76
PC-2024-11-1442,PAY-2024-0385,staff-engineering-5,2024-11,2024-11 1st half,2024-11-15,8687.50,2210.97,744.44,5732.09
PC-2024-11-1443,PAY-2024-0386,staff-engineering-5,2024-11,2024-11 2nd half,2024-11-30,8687.50,2210.97,744.44,5732.09
PC-2024-12-1444,PAY-2024-0387,staff-engineering-5,2024-12,2024-12 1st half,2024-12-15,13900.00,3537.55,1191.10,9171.35
PC-2024-12-1445,PAY-2024-0388,staff-engineering-5,2024-12,2024-12 2nd half,2024-12-31,13900.00,3537.55,1191.10,9171.35
PC-2025-01-1446,PAY-2025-0449,staff-engineering-5,2025-01,2025-01 1st half,2025-01-15,8991.56,2845.83,770.49,5375.24
PC-2025-01-1447,PAY-2025-0450,staff-engineering-5,2025-01,2025-01 2nd half,2025-01-31,8991.56,2845.83,770.49,5375.24
PC-2025-02-1448,PAY-2025-0451,staff-engineering-5,2025-02,2025-02 1st half,2025-02-15,8991.56,2845.83,770.49,5375.24
PC-2025-02-1449,PAY-2025-0452,staff-engineering-5,2025-02,2025-02 2nd half,2025-02-28,8991.56,2845.83,770.49,5375.24
PC-2025-03-1450,PAY-2025-0453,staff-engineering-5,2025-03,2025-03 1st half,2025-03-15,8991.56,2845.83,770.49,5375.24
PC-2025-03-1451,PAY-2025-0454,staff-engineering-5,2025-03,2025-03 2nd half,2025-03-31,8991.56,2845.83,770.49,5375.24
PC-2025-04-1452,PAY-2025-0455,staff-engineering-5,2025-04,2025-04 1st half,2025-04-15,8991.56,2845.83,770.49,5375.24
PC-2025-04-1453,PAY-2025-0456,staff-engineering-5,2025-04,2025-04 2nd half,2025-04-30,8991.56,2845.83,770.49,5375.24
PC-2025-05-1454,PAY-2025-0457,staff-engineering-5,2025-05,2025-05 1st half,2025-05-15,8991.56,2845.83,770.49,5375.24
PC-2025-05-1455,PAY-2025-0458,staff-engineering-5,2025-05,2025-05 2nd half,2025-05-31,8991.56,2845.83,770.49,5375.24
PC-2025-06-1456,PAY-2025-0459,staff-engineering-5,2025-06,2025-06 1st half,2025-06-15,8991.56,2845.83,770.49,5375.24
PC-2025-06-1457,PAY-2025-0460,staff-engineering-5,2025-06,2025-06 2nd half,2025-06-30,8991.56,2845.83,770.49,5375.24
PC-2025-07-1458,PAY-2025-0461,staff-engineering-5,2025-07,2025-07 1st half,2025-07-15,8991.56,2845.83,770.49,5375.24
PC-2025-07-1459,PAY-2025-0462,staff-engineering-5,2025-07,2025-07 2nd half,2025-07-31,8991.56,2845.83,770.49,5375.24
PC-2025-08-1460,PAY-2025-0463,staff-engineering-5,2025-08,2025-08 1st half,2025-08-15,8991.56,2845.83,770.49,5375.24
PC-2025-08-1461,PAY-2025-0464,staff-engineering-5,2025-08,2025-08 2nd half,2025-08-31,8991.56,2845.83,770.49,5375.24
PC-2025-09-1462,PAY-2025-0465,staff-engineering-5,2025-09,2025-09 1st half,2025-09-15,8991.56,2845.83,770.49,5375.24
PC-2025-09-1463,PAY-2025-0466,staff-engineering-5,2025-09,2025-09 2nd half,2025-09-30,8991.56,2845.83,770.49,5375.24
PC-2025-10-1464,PAY-2025-0467,staff-engineering-5,2025-10,2025-10 1st half,2025-10-15,8991.56,2706.97,770.49,5514.10
PC-2025-10-1465,PAY-2025-0468,staff-engineering-5,2025-10,2025-10 2nd half,2025-10-31,8991.56,2288.35,770.49,5932.72
PC-2025-11-1466,PAY-2025-0469,staff-engineering-5,2025-11,2025-11 1st half,2025-11-15,8991.56,2288.35,770.49,5932.72
PC-2025-11-1467,PAY-2025-0470,staff-engineering-5,2025-11,2025-11 2nd half,2025-11-30,8991.56,2288.35,770.49,5932.72
PC-2025-12-1468,PAY-2025-0471,staff-engineering-5,2025-12,2025-12 1st half,2025-12-15,14386.50,3661.36,1232.79,9492.35
PC-2025-12-1469,PAY-2025-0472,staff-engineering-5,2025-12,2025-12 2nd half,2025-12-31,14386.50,3661.36,1232.79,9492.35
PC-2026-01-1470,PAY-2026-0611,staff-engineering-5,2026-01,2026-01 1st half,2026-01-15,9306.27,2945.43,797.46,5563.38
PC-2026-01-1471,PAY-2026-0612,staff-engineering-5,2026-01,2026-01 2nd half,2026-01-31,9306.26,2945.43,797.46,5563.37
PC-2026-02-1472,PAY-2026-0613,staff-engineering-5,2026-02,2026-02 1st half,2026-02-15,9306.27,2945.43,797.46,5563.38
PC-2026-02-1473,PAY-2026-0614,staff-engineering-5,2026-02,2026-02 2nd half,2026-02-28,9306.26,2945.43,797.46,5563.37
PC-2026-03-1474,PAY-2026-0615,staff-engineering-5,2026-03,2026-03 1st half,2026-03-15,9306.27,2945.43,797.46,5563.38
PC-2026-03-1475,PAY-2026-0616,staff-engineering-5,2026-03,2026-03 2nd half,2026-03-31,9306.26,2945.43,797.46,5563.37
PC-2026-04-1476,PAY-2026-0617,staff-engineering-5,2026-04,2026-04 1st half,2026-04-15,9306.27,2945.43,797.46,5563.38
PC-2026-04-1477,PAY-2026-0618,staff-engineering-5,2026-04,2026-04 2nd half,2026-04-30,9306.26,2945.43,797.46,5563.37
PC-2026-05-1478,PAY-2026-0619,staff-engineering-5,2026-05,2026-05 1st half,2026-05-15,9306.27,2945.43,797.46,5563.38
PC-2026-05-1479,PAY-2026-0620,staff-engineering-5,2026-05,2026-05 2nd half,2026-05-31,9306.26,2945.43,797.46,5563.37
PC-2026-06-1480,PAY-2026-0621,staff-engineering-5,2026-06,2026-06 1st half,2026-06-15,9306.27,2945.43,797.46,5563.38
PC-2026-06-1481,PAY-2026-0622,staff-engineering-5,2026-06,2026-06 2nd half,2026-06-30,9306.26,2945.43,797.46,5563.37
PC-2026-07-1482,PAY-2026-0623,staff-engineering-5,2026-07,2026-07 1st half,2026-07-15,9306.27,2945.43,797.46,5563.38
PC-2026-07-1483,PAY-2026-0624,staff-engineering-5,2026-07,2026-07 2nd half,2026-07-31,9306.26,2945.43,797.46,5563.37
PC-2026-08-1484,PAY-2026-0625,staff-engineering-5,2026-08,2026-08 1st half,2026-08-15,9306.27,2945.43,797.46,5563.38
PC-2026-08-1485,PAY-2026-0626,staff-engineering-5,2026-08,2026-08 2nd half,2026-08-31,9306.26,2945.43,797.46,5563.37
PC-2026-09-1486,PAY-2026-0627,staff-engineering-5,2026-09,2026-09 1st half,2026-09-15,9306.27,2945.43,797.46,5563.38
PC-2026-09-1487,PAY-2026-0628,staff-engineering-5,2026-09,2026-09 2nd half,2026-09-30,9306.26,2945.43,797.46,5563.37
PC-2026-10-1488,PAY-2026-0629,staff-engineering-5,2026-10,2026-10 1st half,2026-10-15,9306.27,2435.85,797.46,6072.96
PC-2026-10-1489,PAY-2026-0630,staff-engineering-5,2026-10,2026-10 2nd half,2026-10-31,9306.26,2368.44,797.46,6140.36
PC-2026-11-1490,PAY-2026-0631,staff-engineering-5,2026-11,2026-11 1st half,2026-11-15,9306.27,2368.44,797.46,6140.37
PC-2026-11-1491,PAY-2026-0632,staff-engineering-5,2026-11,2026-11 2nd half,2026-11-30,9306.26,2368.44,797.46,6140.36
PC-2026-12-1492,PAY-2026-0633,staff-engineering-5,2026-12,2026-12 1st half,2026-12-15,14890.03,3789.52,1275.93,9824.58
PC-2026-12-1493,PAY-2026-0634,staff-engineering-5,2026-12,2026-12 2nd half,2026-12-31,14890.03,3789.52,1275.93,9824.58
PC-2024-01-1494,PAY-2024-0389,staff-engineering-6,2024-01,2024-01 1st half,2024-01-15,4787.50,1419.50,404.34,2963.66
PC-2024-01-1495,PAY-2024-0390,staff-engineering-6,2024-01,2024-01 2nd half,2024-01-31,4787.50,1419.50,404.34,2963.66
PC-2024-02-1496,PAY-2024-0391,staff-engineering-6,2024-02,2024-02 1st half,2024-02-15,4787.50,1419.50,404.34,2963.66
PC-2024-02-1497,PAY-2024-0392,staff-engineering-6,2024-02,2024-02 2nd half,2024-02-29,4787.50,1419.50,404.34,2963.66
PC-2024-03-1498,PAY-2024-0393,staff-engineering-6,2024-03,2024-03 1st half,2024-03-15,4787.50,1419.50,404.34,2963.66
PC-2024-03-1499,PAY-2024-0394,staff-engineering-6,2024-03,2024-03 2nd half,2024-03-31,4787.50,1419.50,404.34,2963.66
PC-2024-04-1500,PAY-2024-0395,staff-engineering-6,2024-04,2024-04 1st half,2024-04-15,4787.50,1419.50,404.34,2963.66
PC-2024-04-1501,PAY-2024-0396,staff-engineering-6,2024-04,2024-04 2nd half,2024-04-30,4787.50,1419.50,404.34,2963.66
PC-2024-05-1502,PAY-2024-0397,staff-engineering-6,2024-05,2024-05 1st half,2024-05-15,4787.50,1419.50,404.34,2963.66
PC-2024-05-1503,PAY-2024-0398,staff-engineering-6,2024-05,2024-05 2nd half,2024-05-31,4787.50,1419.50,404.34,2963.66
PC-2024-06-1504,PAY-2024-0399,staff-engineering-6,2024-06,2024-06 1st half,2024-06-15,4787.50,1419.50,404.34,2963.66
PC-2024-06-1505,PAY-2024-0400,staff-engineering-6,2024-06,2024-06 2nd half,2024-06-30,4787.50,1419.50,404.34,2963.66
PC-2024-07-1506,PAY-2024-0401,staff-engineering-6,2024-07,2024-07 1st half,2024-07-15,4787.50,1419.50,404.34,2963.66
PC-2024-07-1507,PAY-2024-0402,staff-engineering-6,2024-07,2024-07 2nd half,2024-07-31,4787.50,1419.50,404.34,2963.66
PC-2024-08-1508,PAY-2024-0403,staff-engineering-6,2024-08,2024-08 1st half,2024-08-15,4787.50,1419.50,404.34,2963.66
PC-2024-08-1509,PAY-2024-0404,staff-engineering-6,2024-08,2024-08 2nd half,2024-08-31,4787.50,1419.50,404.34,2963.66
PC-2024-09-1510,PAY-2024-0405,staff-engineering-6,2024-09,2024-09 1st half,2024-09-15,4787.50,1419.50,404.34,2963.66
PC-2024-09-1511,PAY-2024-0406,staff-engineering-6,2024-09,2024-09 2nd half,2024-09-30,4787.50,1419.50,404.34,2963.66
PC-2024-10-1512,PAY-2024-0407,staff-engineering-6,2024-10,2024-10 1st half,2024-10-15,4787.50,1419.50,404.34,2963.66
PC-2024-10-1513,PAY-2024-0408,staff-engineering-6,2024-10,2024-10 2nd half,2024-10-31,4787.50,1419.50,404.34,2963.66
PC-2024-11-1514,PAY-2024-0409,staff-engineering-6,2024-11,2024-11 1st half,2024-11-15,4787.50,1419.50,404.34,2963.66
PC-2024-11-1515,PAY-2024-0410,staff-engineering-6,2024-11,2024-11 2nd half,2024-11-30,4787.50,1419.50,404.34,2963.66
PC-2024-12-1516,PAY-2024-0411,staff-engineering-6,2024-12,2024-12 1st half,2024-12-15,7660.00,2271.19,646.95,4741.86
PC-2024-12-1517,PAY-2024-0412,staff-engineering-6,2024-12,2024-12 2nd half,2024-12-31,7660.00,2271.19,646.95,4741.86
PC-2025-01-1518,PAY-2025-0473,staff-engineering-6,2025-01,2025-01 1st half,2025-01-15,4955.06,1469.17,418.49,3067.40
PC-2025-01-1519,PAY-2025-0474,staff-engineering-6,2025-01,2025-01 2nd half,2025-01-31,4955.06,1469.17,418.49,3067.40
PC-2025-02-1520,PAY-2025-0475,staff-engineering-6,2025-02,2025-02 1st half,2025-02-15,4955.06,1469.17,418.49,3067.40
PC-2025-02-1521,PAY-2025-0476,staff-engineering-6,2025-02,2025-02 2nd half,2025-02-28,4955.06,1469.17,418.49,3067.40
PC-2025-03-1522,PAY-2025-0477,staff-engineering-6,2025-03,2025-03 1st half,2025-03-15,4955.06,1469.17,418.49,3067.40
PC-2025-03-1523,PAY-2025-0478,staff-engineering-6,2025-03,2025-03 2nd half,2025-03-31,4955.06,1469.17,418.49,3067.40
PC-2025-04-1524,PAY-2025-0479,staff-engineering-6,2025-04,2025-04 1st half,2025-04-15,4955.06,1469.17,418.49,3067.40
PC-2025-04-1525,PAY-2025-0480,staff-engineering-6,2025-04,2025-04 2nd half,2025-04-30,4955.06,1469.17,418.49,3067.40
PC-2025-05-1526,PAY-2025-0481,staff-engineering-6,2025-05,2025-05 1st half,2025-05-15,4955.06,1469.17,418.49,3067.40
PC-2025-05-1527,PAY-2025-0482,staff-engineering-6,2025-05,2025-05 2nd half,2025-05-31,4955.06,1469.17,418.49,3067.40
PC-2025-06-1528,PAY-2025-0483,staff-engineering-6,2025-06,2025-06 1st half,2025-06-15,4955.06,1469.17,418.49,3067.40
PC-2025-06-1529,PAY-2025-0484,staff-engineering-6,2025-06,2025-06 2nd half,2025-06-30,4955.06,1469.17,418.49,3067.40
PC-2025-07-1530,PAY-2025-0485,staff-engineering-6,2025-07,2025-07 1st half,2025-07-15,4955.06,1469.17,418.49,3067.40
PC-2025-07-1531,PAY-2025-0486,staff-engineering-6,2025-07,2025-07 2nd half,2025-07-31,4955.06,1469.17,418.49,3067.40
PC-2025-08-1532,PAY-2025-0487,staff-engineering-6,2025-08,2025-08 1st half,2025-08-15,4955.06,1469.17,418.49,3067.40
PC-2025-08-1533,PAY-2025-0488,staff-engineering-6,2025-08,2025-08 2nd half,2025-08-31,4955.06,1469.17,418.49,3067.40
PC-2025-09-1534,PAY-2025-0489,staff-engineering-6,2025-09,2025-09 1st half,2025-09-15,4955.06,1469.17,418.49,3067.40
PC-2025-09-1535,PAY-2025-0490,staff-engineering-6,2025-09,2025-09 2nd half,2025-09-30,4955.06,1469.17,418.49,3067.40
PC-2025-10-1536,PAY-2025-0491,staff-engineering-6,2025-10,2025-10 1st half,2025-10-15,4955.06,1469.17,418.49,3067.40
PC-2025-10-1537,PAY-2025-0492,staff-engineering-6,2025-10,2025-10 2nd half,2025-10-31,4955.06,1469.17,418.49,3067.40
PC-2025-11-1538,PAY-2025-0493,staff-engineering-6,2025-11,2025-11 1st half,2025-11-15,4955.06,1469.17,418.49,3067.40
PC-2025-11-1539,PAY-2025-0494,staff-engineering-6,2025-11,2025-11 2nd half,2025-11-30,4955.06,1469.17,418.49,3067.40
PC-2025-12-1540,PAY-2025-0495,staff-engineering-6,2025-12,2025-12 1st half,2025-12-15,7928.10,2350.68,669.59,4907.83
PC-2025-12-1541,PAY-2025-0496,staff-engineering-6,2025-12,2025-12 2nd half,2025-12-31,7928.10,2350.68,669.59,4907.83
PC-2026-01-1542,PAY-2026-0635,staff-engineering-6,2026-01,2026-01 1st half,2026-01-15,5128.49,1520.60,433.14,3174.75
PC-2026-01-1543,PAY-2026-0636,staff-engineering-6,2026-01,2026-01 2nd half,2026-01-31,5128.49,1520.60,433.14,3174.75
PC-2026-02-1544,PAY-2026-0637,staff-engineering-6,2026-02,2026-02 1st half,2026-02-15,5128.49,1520.60,433.14,3174.75
PC-2026-02-1545,PAY-2026-0638,staff-engineering-6,2026-02,2026-02 2nd half,2026-02-28,5128.49,1520.60,433.14,3174.75
PC-2026-03-1546,PAY-2026-0639,staff-engineering-6,2026-03,2026-03 1st half,2026-03-15,5128.49,1520.60,433.14,3174.75
PC-2026-03-1547,PAY-2026-0640,staff-engineering-6,2026-03,2026-03 2nd half,2026-03-31,5128.49,1520.60,433.14,3174.75
PC-2026-04-1548,PAY-2026-0641,staff-engineering-6,2026-04,2026-04 1st half,2026-04-15,5128.49,1520.60,433.14,3174.75
PC-2026-04-1549,PAY-2026-0642,staff-engineering-6,2026-04,2026-04 2nd half,2026-04-30,5128.49,1520.60,433.14,3174.75
PC-2026-05-1550,PAY-2026-0643,staff-engineering-6,2026-05,2026-05 1st half,2026-05-15,5128.49,1520.60,433.14,3174.75
PC-2026-05-1551,PAY-2026-0644,staff-engineering-6,2026-05,2026-05 2nd half,2026-05-31,5128.49,1520.60,433.14,3174.75
PC-2026-06-1552,PAY-2026-0645,staff-engineering-6,2026-06,2026-06 1st half,2026-06-15,5128.49,1520.60,433.14,3174.75
PC-2026-06-1553,PAY-2026-0646,staff-engineering-6,2026-06,2026-06 2nd half,2026-06-30,5128.49,1520.60,433.14,3174.75
PC-2026-07-1554,PAY-2026-0647,staff-engineering-6,2026-07,2026-07 1st half,2026-07-15,5128.49,1520.60,433.14,3174.75
PC-2026-07-1555,PAY-2026-0648,staff-engineering-6,2026-07,2026-07 2nd half,2026-07-31,5128.49,1520.60,433.14,3174.75
PC-2026-08-1556,PAY-2026-0649,staff-engineering-6,2026-08,2026-08 1st half,2026-08-15,5128.49,1520.60,433.14,3174.75
PC-2026-08-1557,PAY-2026-0650,staff-engineering-6,2026-08,2026-08 2nd half,2026-08-31,5128.49,1520.60,433.14,3174.75
PC-2026-09-1558,PAY-2026-0651,staff-engineering-6,2026-09,2026-09 1st half,2026-09-15,5128.49,1520.60,433.14,3174.75
PC-2026-09-1559,PAY-2026-0652,staff-engineering-6,2026-09,2026-09 2nd half,2026-09-30,5128.49,1520.60,433.14,3174.75
PC-2026-10-1560,PAY-2026-0653,staff-engineering-6,2026-10,2026-10 1st half,2026-10-15,5128.49,1520.60,433.14,3174.75
PC-2026-10-1561,PAY-2026-0654,staff-engineering-6,2026-10,2026-10 2nd half,2026-10-31,5128.49,1520.60,433.14,3174.75
PC-2026-11-1562,PAY-2026-0655,staff-engineering-6,2026-11,2026-11 1st half,2026-11-15,5128.49,1520.60,433.14,3174.75
PC-2026-11-1563,PAY-2026-0656,staff-engineering-6,2026-11,2026-11 2nd half,2026-11-30,5128.49,1520.60,433.14,3174.75
PC-2026-12-1564,PAY-2026-0657,staff-engineering-6,2026-12,2026-12 1st half,2026-12-15,8205.58,2432.96,693.03,5079.59
PC-2026-12-1565,PAY-2026-0658,staff-engineering-6,2026-12,2026-12 2nd half,2026-12-31,8205.59,2432.96,693.03,5079.60
PC-2024-01-1566,PAY-2024-0413,staff-engineering-7,2024-01,2024-01 1st half,2024-01-15,6779.17,2010.03,524.59,4244.55
PC-2024-01-1567,PAY-2024-0414,staff-engineering-7,2024-01,2024-01 2nd half,2024-01-31,6779.16,2010.03,524.59,4244.54
PC-2024-02-1568,PAY-2024-0415,staff-engineering-7,2024-02,2024-02 1st half,2024-02-15,6779.17,2010.03,524.59,4244.55
PC-2024-02-1569,PAY-2024-0416,staff-engineering-7,2024-02,2024-02 2nd half,2024-02-29,6779.16,2010.03,524.59,4244.54
PC-2024-03-1570,PAY-2024-0417,staff-engineering-7,2024-03,2024-03 1st half,2024-03-15,6779.17,2010.03,524.59,4244.55
PC-2024-03-1571,PAY-2024-0418,staff-engineering-7,2024-03,2024-03 2nd half,2024-03-31,6779.16,2010.03,524.59,4244.54
PC-2024-04-1572,PAY-2024-0419,staff-engineering-7,2024-04,2024-04 1st half,2024-04-15,6779.17,2010.03,524.59,4244.55
PC-2024-04-1573,PAY-2024-0420,staff-engineering-7,2024-04,2024-04 2nd half,2024-04-30,6779.16,2010.03,524.59,4244.54
PC-2024-05-1574,PAY-2024-0421,staff-engineering-7,2024-05,2024-05 1st half,2024-05-15,6779.17,2010.03,524.59,4244.55
PC-2024-05-1575,PAY-2024-0422,staff-engineering-7,2024-05,2024-05 2nd half,2024-05-31,6779.16,2010.03,524.59,4244.54
PC-2024-06-1576,PAY-2024-0423,staff-engineering-7,2024-06,2024-06 1st half,2024-06-15,6779.17,2010.03,524.59,4244.55
PC-2024-06-1577,PAY-2024-0424,staff-engineering-7,2024-06,2024-06 2nd half,2024-06-30,6779.16,2010.03,524.59,4244.54
PC-2024-07-1578,PAY-2024-0425,staff-engineering-7,2024-07,2024-07 1st half,2024-07-15,6779.17,2010.03,524.59,4244.55
PC-2024-07-1579,PAY-2024-0426,staff-engineering-7,2024-07,2024-07 2nd half,2024-07-31,6779.16,2010.03,524.59,4244.54
PC-2024-08-1580,PAY-2024-0427,staff-engineering-7,2024-08,2024-08 1st half,2024-08-15,6779.17,2010.03,524.59,4244.55
PC-2024-08-1581,PAY-2024-0428,staff-engineering-7,2024-08,2024-08 2nd half,2024-08-31,6779.16,2010.03,524.59,4244.54
PC-2024-09-1582,PAY-2024-0429,staff-engineering-7,2024-09,2024-09 1st half,2024-09-15,6779.17,2010.03,524.59,4244.55
PC-2024-09-1583,PAY-2024-0430,staff-engineering-7,2024-09,2024-09 2nd half,2024-09-30,6779.16,2010.03,524.59,4244.54
PC-2024-10-1584,PAY-2024-0431,staff-engineering-7,2024-10,2024-10 1st half,2024-10-15,6779.17,2010.03,524.59,4244.55
PC-2024-10-1585,PAY-2024-0432,staff-engineering-7,2024-10,2024-10 2nd half,2024-10-31,6779.16,2010.03,524.59,4244.54
PC-2024-11-1586,PAY-2024-0433,staff-engineering-7,2024-11,2024-11 1st half,2024-11-15,6779.17,2010.03,524.59,4244.55
PC-2024-11-1587,PAY-2024-0434,staff-engineering-7,2024-11,2024-11 2nd half,2024-11-30,6779.16,2010.03,524.59,4244.54
PC-2024-12-1588,PAY-2024-0435,staff-engineering-7,2024-12,2024-12 1st half,2024-12-15,10846.67,3216.04,839.35,6791.28
PC-2024-12-1589,PAY-2024-0436,staff-engineering-7,2024-12,2024-12 2nd half,2024-12-31,10846.66,3077.48,839.34,6929.84
PC-2025-01-1590,PAY-2025-0497,staff-engineering-7,2025-01,2025-01 1st half,2025-01-15,7016.44,2080.38,542.95,4393.11
PC-2025-01-1591,PAY-2025-0498,staff-engineering-7,2025-01,2025-01 2nd half,2025-01-31,7016.44,2080.38,542.95,4393.11
PC-2025-02-1592,PAY-2025-0499,staff-engineering-7,2025-02,2025-02 1st half,2025-02-15,7016.44,2080.38,542.95,4393.11
PC-2025-02-1593,PAY-2025-0500,staff-engineering-7,2025-02,2025-02 2nd half,2025-02-28,7016.44,2080.38,542.95,4393.11
PC-2025-03-1594,PAY-2025-0501,staff-engineering-7,2025-03,2025-03 1st half,2025-03-15,7016.44,2080.38,542.95,4393.11
PC-2025-03-1595,PAY-2025-0502,staff-engineering-7,2025-03,2025-03 2nd half,2025-03-31,7016.44,2080.38,542.95,4393.11
PC-2025-04-1596,PAY-2025-0503,staff-engineering-7,2025-04,2025-04 1st half,2025-04-15,7016.44,2080.38,542.95,4393.11
PC-2025-04-1597,PAY-2025-0504,staff-engineering-7,2025-04,2025-04 2nd half,2025-04-30,7016.44,2080.38,542.95,4393.11
PC-2025-05-1598,PAY-2025-0505,staff-engineering-7,2025-05,2025-05 1st half,2025-05-15,7016.44,2080.38,542.95,4393.11
PC-2025-05-1599,PAY-2025-0506,staff-engineering-7,2025-05,2025-05 2nd half,2025-05-31,7016.44,2080.38,542.95,4393.11
PC-2025-06-1600,PAY-2025-0507,staff-engineering-7,2025-06,2025-06 1st half,2025-06-15,7016.44,2080.38,542.95,4393.11
PC-2025-06-1601,PAY-2025-0508,staff-engineering-7,2025-06,2025-06 2nd half,2025-06-30,7016.44,2080.38,542.95,4393.11
PC-2025-07-1602,PAY-2025-0509,staff-engineering-7,2025-07,2025-07 1st half,2025-07-15,7016.44,2080.38,542.95,4393.11
PC-2025-07-1603,PAY-2025-0510,staff-engineering-7,2025-07,2025-07 2nd half,2025-07-31,7016.44,2080.38,542.95,4393.11
PC-2025-08-1604,PAY-2025-0511,staff-engineering-7,2025-08,2025-08 1st half,2025-08-15,7016.44,2080.38,542.95,4393.11
PC-2025-08-1605,PAY-2025-0512,staff-engineering-7,2025-08,2025-08 2nd half,2025-08-31,7016.44,2080.38,542.95,4393.11
PC-2025-09-1606,PAY-2025-0513,staff-engineering-7,2025-09,2025-09 1st half,2025-09-15,7016.44,2080.38,542.95,4393.11
PC-2025-09-1607,PAY-2025-0514,staff-engineering-7,2025-09,2025-09 2nd half,2025-09-30,7016.44,2080.38,542.95,4393.11
PC-2025-10-1608,PAY-2025-0515,staff-engineering-7,2025-10,2025-10 1st half,2025-10-15,7016.44,2080.38,542.95,4393.11
PC-2025-10-1609,PAY-2025-0516,staff-engineering-7,2025-10,2025-10 2nd half,2025-10-31,7016.44,2080.38,542.95,4393.11
PC-2025-11-1610,PAY-2025-0517,staff-engineering-7,2025-11,2025-11 1st half,2025-11-15,7016.44,2080.38,542.95,4393.11
PC-2025-11-1611,PAY-2025-0518,staff-engineering-7,2025-11,2025-11 2nd half,2025-11-30,7016.44,2080.38,542.95,4393.11
PC-2025-12-1612,PAY-2025-0519,staff-engineering-7,2025-12,2025-12 1st half,2025-12-15,11226.30,3328.60,868.72,7028.98
PC-2025-12-1613,PAY-2025-0520,staff-engineering-7,2025-12,2025-12 2nd half,2025-12-31,11226.30,2819.32,868.72,7538.26
PC-2026-01-1614,PAY-2026-0659,staff-engineering-7,2026-01,2026-01 1st half,2026-01-15,7262.01,2153.18,561.95,4546.88
PC-2026-01-1615,PAY-2026-0660,staff-engineering-7,2026-01,2026-01 2nd half,2026-01-31,7262.02,2153.19,561.96,4546.87
PC-2026-02-1616,PAY-2026-0661,staff-engineering-7,2026-02,2026-02 1st half,2026-02-15,7262.01,2153.18,561.95,4546.88
PC-2026-02-1617,PAY-2026-0662,staff-engineering-7,2026-02,2026-02 2nd half,2026-02-28,7262.02,2153.19,561.96,4546.87
PC-2026-03-1618,PAY-2026-0663,staff-engineering-7,2026-03,2026-03 1st half,2026-03-15,7262.01,2153.18,561.95,4546.88
PC-2026-03-1619,PAY-2026-0664,staff-engineering-7,2026-03,2026-03 2nd half,2026-03-31,7262.02,2153.19,561.96,4546.87
PC-2026-04-1620,PAY-2026-0665,staff-engineering-7,2026-04,2026-04 1st half,2026-04-15,7262.01,2153.18,561.95,4546.88
PC-2026-04-1621,PAY-2026-0666,staff-engineering-7,2026-04,2026-04 2nd half,2026-04-30,7262.02,2153.19,561.96,4546.87
PC-2026-05-1622,PAY-2026-0667,staff-engineering-7,2026-05,2026-05 1st half,2026-05-15,7262.01,2153.18,561.95,4546.88
PC-2026-05-1623,PAY-2026-0668,staff-engineering-7,2026-05,2026-05 2nd half,2026-05-31,7262.02,2153.19,561.96,4546.87
PC-2026-06-1624,PAY-2026-0669,staff-engineering-7,2026-06,2026-06 1st half,2026-06-15,7262.01,2153.18,561.95,4546.88
PC-2026-06-1625,PAY-2026-0670,staff-engineering-7,2026-06,2026-06 2nd half,2026-06-30,7262.02,2153.19,561.96,4546.87
PC-2026-07-1626,PAY-2026-0671,staff-engineering-7,2026-07,2026-07 1st half,2026-07-15,7262.01,2153.18,561.95,4546.88
PC-2026-07-1627,PAY-2026-0672,staff-engineering-7,2026-07,2026-07 2nd half,2026-07-31,7262.02,2153.19,561.96,4546.87
